Date,RATE A,RATE B,RATE C,Load
06/07/2023 09.00,104.8,0.0,0.0,104.8
06/07/2023 09.15,104.8,0.0,0.0,104.8
06/07/2023 09.30,104.8,0.0,0.0,104.8
06/07/2023 09.45,103.2,0.0,0.0,103.2
06/07/2023 10.00,104.8,0.0,0.0,104.8
06/07/2023 10.15,105.6,0.0,0.0,105.6
06/07/2023 10.30,105.6,0.0,0.0,105.6
06/07/2023 10.45,105.6,0.0,0.0,105.6
06/07/2023 11.00,105.6,0.0,0.0,105.6
06/07/2023 11.15,105.6,0.0,0.0,105.6
06/07/2023 11.30,106.4,0.0,0.0,106.4
06/07/2023 11.45,106.4,0.0,0.0,106.4
06/07/2023 12.00,106.4,0.0,0.0,106.4
06/07/2023 12.15,104.8,0.0,0.0,104.8
06/07/2023 12.30,104.8,0.0,0.0,104.8
06/07/2023 12.45,105.6,0.0,0.0,105.6
06/07/2023 13.00,106.4,0.0,0.0,106.4
06/07/2023 13.15,104.8,0.0,0.0,104.8
06/07/2023 13.30,103.2,0.0,0.0,103.2
06/07/2023 13.45,103.2,0.0,0.0,103.2
06/07/2023 14.00,105.6,0.0,0.0,105.6
06/07/2023 14.15,106.4,0.0,0.0,106.4
06/07/2023 14.30,37.6,0.0,0.0,37.6
06/07/2023 14.45,104.8,0.0,0.0,104.8
06/07/2023 15.00,104.8,0.0,0.0,104.8
06/07/2023 15.15,106.4,0.0,0.0,106.4
06/07/2023 15.30,106.4,0.0,0.0,106.4
06/07/2023 15.45,106.4,0.0,0.0,106.4
06/07/2023 16.00,106.4,0.0,0.0,106.4
06/07/2023 16.15,106.4,0.0,0.0,106.4
06/07/2023 16.30,106.4,0.0,0.0,106.4
06/07/2023 16.45,106.4,0.0,0.0,106.4
06/07/2023 17.00,107.2,0.0,0.0,107.2
06/07/2023 17.15,109.6,0.0,0.0,109.6
06/07/2023 17.30,109.6,0.0,0.0,109.6
06/07/2023 17.45,111.2,0.0,0.0,111.2
06/07/2023 18.00,109.6,0.0,0.0,109.6
06/07/2023 18.15,110.4,0.0,0.0,110.4
06/07/2023 18.30,109.6,0.0,0.0,109.6
06/07/2023 18.45,109.6,0.0,0.0,109.6
06/07/2023 19.00,110.4,0.0,0.0,110.4
06/07/2023 19.15,111.2,0.0,0.0,111.2
06/07/2023 19.30,112.0,0.0,0.0,112.0
06/07/2023 19.45,111.2,0.0,0.0,111.2
06/07/2023 20.00,108.0,0.0,0.0,108.0
06/07/2023 20.15,108.0,0.0,0.0,108.0
06/07/2023 20.30,108.0,0.0,0.0,108.0
06/07/2023 20.45,108.0,0.0,0.0,108.0
06/07/2023 21.00,107.2,0.0,0.0,107.2
06/07/2023 21.15,107.2,0.0,0.0,107.2
06/07/2023 21.30,108.8,0.0,0.0,108.8
06/07/2023 21.45,98.4,0.0,0.0,98.4
06/07/2023 22.00,0.0,99.2,0.0,99.2
06/07/2023 22.15,0.0,96.8,0.0,96.8
06/07/2023 22.30,0.0,96.0,0.0,96.0
06/07/2023 22.45,0.0,96.0,0.0,96.0
06/07/2023 23.00,0.0,96.0,0.0,96.0
06/07/2023 23.15,0.0,96.8,0.0,96.8
06/07/2023 23.30,0.0,96.0,0.0,96.0
06/07/2023 23.45,0.0,96.0,0.0,96.0
07/07/2023 00.00,0.0,96.0,0.0,96.0
07/07/2023 00.15,0.0,95.2,0.0,95.2
07/07/2023 00.30,0.0,94.4,0.0,94.4
07/07/2023 00.45,0.0,94.4,0.0,94.4
07/07/2023 01.00,0.0,96.0,0.0,96.0
07/07/2023 01.15,0.0,95.2,0.0,95.2
07/07/2023 01.30,0.0,94.4,0.0,94.4
07/07/2023 01.45,0.0,94.4,0.0,94.4
07/07/2023 02.00,0.0,94.4,0.0,94.4
07/07/2023 02.15,0.0,94.4,0.0,94.4
07/07/2023 02.30,0.0,94.4,0.0,94.4
07/07/2023 02.45,0.0,93.6,0.0,93.6
07/07/2023 03.00,0.0,93.6,0.0,93.6
07/07/2023 03.15,0.0,95.2,0.0,95.2
07/07/2023 03.30,0.0,94.4,0.0,94.4
07/07/2023 03.45,0.0,94.4,0.0,94.4
07/07/2023 04.00,0.0,93.6,0.0,93.6
07/07/2023 04.15,0.0,94.4,0.0,94.4
07/07/2023 04.30,0.0,94.4,0.0,94.4
07/07/2023 04.45,0.0,88.8,0.0,88.8
07/07/2023 05.00,0.0,103.2,0.0,103.2
07/07/2023 05.15,0.0,103.2,0.0,103.2
07/07/2023 05.30,0.0,104.0,0.0,104.0
07/07/2023 05.45,0.0,104.0,0.0,104.0
07/07/2023 06.00,0.0,104.0,0.0,104.0
07/07/2023 06.15,0.0,104.0,0.0,104.0
07/07/2023 06.30,0.0,105.6,0.0,105.6
07/07/2023 06.45,0.0,104.8,0.0,104.8
07/07/2023 07.00,0.0,105.6,0.0,105.6
07/07/2023 07.15,0.0,105.6,0.0,105.6
07/07/2023 07.30,0.0,104.8,0.0,104.8
07/07/2023 07.45,0.0,104.8,0.0,104.8
07/07/2023 08.00,0.0,104.8,0.0,104.8
07/07/2023 08.15,0.0,104.8,0.0,104.8
07/07/2023 08.30,0.0,104.0,0.0,104.0
07/07/2023 08.45,0.0,104.8,0.0,104.8
07/07/2023 09.00,104.0,0.0,0.0,104.0
07/07/2023 09.15,104.0,0.0,0.0,104.0
07/07/2023 09.30,104.8,0.0,0.0,104.8
07/07/2023 09.45,104.8,0.0,0.0,104.8
07/07/2023 10.00,104.8,0.0,0.0,104.8
07/07/2023 10.15,104.0,0.0,0.0,104.0
07/07/2023 10.30,104.8,0.0,0.0,104.8
07/07/2023 10.45,107.2,0.0,0.0,107.2
07/07/2023 11.00,107.2,0.0,0.0,107.2
07/07/2023 11.15,108.0,0.0,0.0,108.0
07/07/2023 11.30,108.0,0.0,0.0,108.0
07/07/2023 11.45,108.0,0.0,0.0,108.0
07/07/2023 12.00,107.2,0.0,0.0,107.2
07/07/2023 12.15,107.2,0.0,0.0,107.2
07/07/2023 12.30,107.2,0.0,0.0,107.2
07/07/2023 12.45,107.2,0.0,0.0,107.2
07/07/2023 13.00,108.0,0.0,0.0,108.0
07/07/2023 13.15,108.0,0.0,0.0,108.0
07/07/2023 13.30,107.2,0.0,0.0,107.2
07/07/2023 13.45,107.2,0.0,0.0,107.2
07/07/2023 14.00,107.2,0.0,0.0,107.2
07/07/2023 14.15,107.2,0.0,0.0,107.2
07/07/2023 14.30,106.4,0.0,0.0,106.4
07/07/2023 14.45,106.4,0.0,0.0,106.4
07/07/2023 15.00,105.6,0.0,0.0,105.6
07/07/2023 15.15,104.8,0.0,0.0,104.8
07/07/2023 15.30,104.8,0.0,0.0,104.8
07/07/2023 15.45,104.8,0.0,0.0,104.8
07/07/2023 16.00,104.8,0.0,0.0,104.8
07/07/2023 16.15,105.6,0.0,0.0,105.6
07/07/2023 16.30,106.4,0.0,0.0,106.4
07/07/2023 16.45,106.4,0.0,0.0,106.4
07/07/2023 17.00,104.8,0.0,0.0,104.8
07/07/2023 17.15,105.6,0.0,0.0,105.6
07/07/2023 17.30,108.0,0.0,0.0,108.0
07/07/2023 17.45,108.0,0.0,0.0,108.0
07/07/2023 18.00,108.0,0.0,0.0,108.0
07/07/2023 18.15,108.8,0.0,0.0,108.8
07/07/2023 18.30,108.0,0.0,0.0,108.0
07/07/2023 18.45,108.8,0.0,0.0,108.8
07/07/2023 19.00,108.0,0.0,0.0,108.0
07/07/2023 19.15,108.0,0.0,0.0,108.0
07/07/2023 19.30,108.0,0.0,0.0,108.0
07/07/2023 19.45,108.0,0.0,0.0,108.0
07/07/2023 20.00,108.0,0.0,0.0,108.0
07/07/2023 20.15,108.0,0.0,0.0,108.0
07/07/2023 20.30,108.0,0.0,0.0,108.0
07/07/2023 20.45,107.2,0.0,0.0,107.2
07/07/2023 21.00,106.4,0.0,0.0,106.4
07/07/2023 21.15,108.0,0.0,0.0,108.0
07/07/2023 21.30,105.6,0.0,0.0,105.6
07/07/2023 21.45,107.2,0.0,0.0,107.2
07/07/2023 22.00,0.0,107.2,0.0,107.2
07/07/2023 22.15,0.0,106.4,0.0,106.4
07/07/2023 22.30,0.0,106.4,0.0,106.4
07/07/2023 22.45,0.0,105.6,0.0,105.6
07/07/2023 23.00,0.0,108.0,0.0,108.0
07/07/2023 23.15,0.0,105.6,0.0,105.6
07/07/2023 23.30,0.0,105.6,0.0,105.6
07/07/2023 23.45,0.0,105.6,0.0,105.6
08/07/2023 00.00,0.0,0.0,104.8,104.8
08/07/2023 00.15,0.0,0.0,104.0,104.0
08/07/2023 00.30,0.0,0.0,104.0,104.0
08/07/2023 00.45,0.0,0.0,104.0,104.0
08/07/2023 01.00,0.0,0.0,104.0,104.0
08/07/2023 01.15,0.0,0.0,104.0,104.0
08/07/2023 01.30,0.0,0.0,104.8,104.8
08/07/2023 01.45,0.0,0.0,96.8,96.8
08/07/2023 02.00,0.0,0.0,96.0,96.0
08/07/2023 02.15,0.0,0.0,95.2,95.2
08/07/2023 02.30,0.0,0.0,96.0,96.0
08/07/2023 02.45,0.0,0.0,95.2,95.2
08/07/2023 03.00,0.0,0.0,96.0,96.0
08/07/2023 03.15,0.0,0.0,95.2,95.2
08/07/2023 03.30,0.0,0.0,95.2,95.2
08/07/2023 03.45,0.0,0.0,94.4,94.4
08/07/2023 04.00,0.0,0.0,93.6,93.6
08/07/2023 04.15,0.0,0.0,95.2,95.2
08/07/2023 04.30,0.0,0.0,96.0,96.0
08/07/2023 04.45,0.0,0.0,96.8,96.8
08/07/2023 05.00,0.0,0.0,96.8,96.8
08/07/2023 05.15,0.0,0.0,96.8,96.8
08/07/2023 05.30,0.0,0.0,95.2,95.2
08/07/2023 05.45,0.0,0.0,105.6,105.6
08/07/2023 06.00,0.0,0.0,103.2,103.2
08/07/2023 06.15,0.0,0.0,103.2,103.2
08/07/2023 06.30,0.0,0.0,102.4,102.4
08/07/2023 06.45,0.0,0.0,103.2,103.2
08/07/2023 07.00,0.0,0.0,104.0,104.0
08/07/2023 07.15,0.0,0.0,104.8,104.8
08/07/2023 07.30,0.0,0.0,103.2,103.2
08/07/2023 07.45,0.0,0.0,104.0,104.0
08/07/2023 08.00,0.0,0.0,118.4,118.4
08/07/2023 08.15,0.0,0.0,134.4,134.4
08/07/2023 08.30,0.0,0.0,134.4,134.4
08/07/2023 08.45,0.0,0.0,108.0,108.0
08/07/2023 09.00,0.0,0.0,104.8,104.8
08/07/2023 09.15,0.0,0.0,104.8,104.8
08/07/2023 09.30,0.0,0.0,104.8,104.8
08/07/2023 09.45,0.0,0.0,104.8,104.8
08/07/2023 10.00,0.0,0.0,105.6,105.6
08/07/2023 10.15,0.0,0.0,104.8,104.8
08/07/2023 10.30,0.0,0.0,105.6,105.6
08/07/2023 10.45,0.0,0.0,105.6,105.6
08/07/2023 11.00,0.0,0.0,105.6,105.6
08/07/2023 11.15,0.0,0.0,104.0,104.0
08/07/2023 11.30,0.0,0.0,104.0,104.0
08/07/2023 11.45,0.0,0.0,104.8,104.8
08/07/2023 12.00,0.0,0.0,106.4,106.4
08/07/2023 12.15,0.0,0.0,105.6,105.6
08/07/2023 12.30,0.0,0.0,106.4,106.4
08/07/2023 12.45,0.0,0.0,107.2,107.2
08/07/2023 13.00,0.0,0.0,107.2,107.2
08/07/2023 13.15,0.0,0.0,107.2,107.2
08/07/2023 13.30,0.0,0.0,108.0,108.0
08/07/2023 13.45,0.0,0.0,108.8,108.8
08/07/2023 14.00,0.0,0.0,108.8,108.8
08/07/2023 14.15,0.0,0.0,107.2,107.2
08/07/2023 14.30,0.0,0.0,107.2,107.2
08/07/2023 14.45,0.0,0.0,107.2,107.2
08/07/2023 15.00,0.0,0.0,107.2,107.2
08/07/2023 15.15,0.0,0.0,108.0,108.0
08/07/2023 15.30,0.0,0.0,108.0,108.0
08/07/2023 15.45,0.0,0.0,108.0,108.0
08/07/2023 16.00,0.0,0.0,108.0,108.0
08/07/2023 16.15,0.0,0.0,108.8,108.8
08/07/2023 16.30,0.0,0.0,108.8,108.8
08/07/2023 16.45,0.0,0.0,108.0,108.0
08/07/2023 17.00,0.0,0.0,108.0,108.0
08/07/2023 17.15,0.0,0.0,108.0,108.0
08/07/2023 17.30,0.0,0.0,108.8,108.8
08/07/2023 17.45,0.0,0.0,108.0,108.0
08/07/2023 18.00,0.0,0.0,108.0,108.0
08/07/2023 18.15,0.0,0.0,108.0,108.0
08/07/2023 18.30,0.0,0.0,108.0,108.0
08/07/2023 18.45,0.0,0.0,108.8,108.8
08/07/2023 19.00,0.0,0.0,108.8,108.8
08/07/2023 19.15,0.0,0.0,108.8,108.8
08/07/2023 19.30,0.0,0.0,110.4,110.4
08/07/2023 19.45,0.0,0.0,109.6,109.6
08/07/2023 20.00,0.0,0.0,108.8,108.8
08/07/2023 20.15,0.0,0.0,108.0,108.0
08/07/2023 20.30,0.0,0.0,108.8,108.8
08/07/2023 20.45,0.0,0.0,107.2,107.2
08/07/2023 21.00,0.0,0.0,108.8,108.8
08/07/2023 21.15,0.0,0.0,97.6,97.6
08/07/2023 21.30,0.0,0.0,97.6,97.6
08/07/2023 21.45,0.0,0.0,97.6,97.6
08/07/2023 22.00,0.0,0.0,98.4,98.4
08/07/2023 22.15,0.0,0.0,98.4,98.4
08/07/2023 22.30,0.0,0.0,99.2,99.2
08/07/2023 22.45,0.0,0.0,96.8,96.8
08/07/2023 23.00,0.0,0.0,96.0,96.0
08/07/2023 23.15,0.0,0.0,96.0,96.0
08/07/2023 23.30,0.0,0.0,95.2,95.2
08/07/2023 23.45,0.0,0.0,94.4,94.4
09/07/2023 00.00,0.0,0.0,94.4,94.4
09/07/2023 00.15,0.0,0.0,94.4,94.4
09/07/2023 00.30,0.0,0.0,93.6,93.6
09/07/2023 00.45,0.0,0.0,92.8,92.8
09/07/2023 01.00,0.0,0.0,93.6,93.6
09/07/2023 01.15,0.0,0.0,93.6,93.6
09/07/2023 01.30,0.0,0.0,92.8,92.8
09/07/2023 01.45,0.0,0.0,93.6,93.6
09/07/2023 02.00,0.0,0.0,92.8,92.8
09/07/2023 02.15,0.0,0.0,92.8,92.8
09/07/2023 02.30,0.0,0.0,93.6,93.6
09/07/2023 02.45,0.0,0.0,93.6,93.6
09/07/2023 03.00,0.0,0.0,93.6,93.6
09/07/2023 03.15,0.0,0.0,93.6,93.6
09/07/2023 03.30,0.0,0.0,92.8,92.8
09/07/2023 03.45,0.0,0.0,93.6,93.6
09/07/2023 04.00,0.0,0.0,93.6,93.6
09/07/2023 04.15,0.0,0.0,93.6,93.6
09/07/2023 04.30,0.0,0.0,93.6,93.6
09/07/2023 04.45,0.0,0.0,90.4,90.4
09/07/2023 05.00,0.0,0.0,101.6,101.6
09/07/2023 05.15,0.0,0.0,101.6,101.6
09/07/2023 05.30,0.0,0.0,103.2,103.2
09/07/2023 05.45,0.0,0.0,102.4,102.4
09/07/2023 06.00,0.0,0.0,102.4,102.4
09/07/2023 06.15,0.0,0.0,102.4,102.4
09/07/2023 06.30,0.0,0.0,103.2,103.2
09/07/2023 06.45,0.0,0.0,103.2,103.2
09/07/2023 07.00,0.0,0.0,104.0,104.0
09/07/2023 07.15,0.0,0.0,104.8,104.8
09/07/2023 07.30,0.0,0.0,104.0,104.0
09/07/2023 07.45,0.0,0.0,104.8,104.8
09/07/2023 08.00,0.0,0.0,104.8,104.8
09/07/2023 08.15,0.0,0.0,104.8,104.8
09/07/2023 08.30,0.0,0.0,105.6,105.6
09/07/2023 08.45,0.0,0.0,105.6,105.6
09/07/2023 09.00,0.0,0.0,105.6,105.6
09/07/2023 09.15,0.0,0.0,106.4,106.4
09/07/2023 09.30,0.0,0.0,105.6,105.6
09/07/2023 09.45,0.0,0.0,104.8,104.8
09/07/2023 10.00,0.0,0.0,105.6,105.6
09/07/2023 10.15,0.0,0.0,104.0,104.0
09/07/2023 10.30,0.0,0.0,104.8,104.8
09/07/2023 10.45,0.0,0.0,104.8,104.8
09/07/2023 11.00,0.0,0.0,105.6,105.6
09/07/2023 11.15,0.0,0.0,107.2,107.2
09/07/2023 11.30,0.0,0.0,107.2,107.2
09/07/2023 11.45,0.0,0.0,106.4,106.4
09/07/2023 12.00,0.0,0.0,106.4,106.4
09/07/2023 12.15,0.0,0.0,106.4,106.4
09/07/2023 12.30,0.0,0.0,106.4,106.4
09/07/2023 12.45,0.0,0.0,107.2,107.2
09/07/2023 13.00,0.0,0.0,107.2,107.2
09/07/2023 13.15,0.0,0.0,108.0,108.0
09/07/2023 13.30,0.0,0.0,108.8,108.8
09/07/2023 13.45,0.0,0.0,108.8,108.8
09/07/2023 14.00,0.0,0.0,108.0,108.0
09/07/2023 14.15,0.0,0.0,107.2,107.2
09/07/2023 14.30,0.0,0.0,105.6,105.6
09/07/2023 14.45,0.0,0.0,104.8,104.8
09/07/2023 15.00,0.0,0.0,105.6,105.6
09/07/2023 15.15,0.0,0.0,105.6,105.6
09/07/2023 15.30,0.0,0.0,105.6,105.6
09/07/2023 15.45,0.0,0.0,106.4,106.4
09/07/2023 16.00,0.0,0.0,105.6,105.6
09/07/2023 16.15,0.0,0.0,106.4,106.4
09/07/2023 16.30,0.0,0.0,105.6,105.6
09/07/2023 16.45,0.0,0.0,105.6,105.6
09/07/2023 17.00,0.0,0.0,105.6,105.6
09/07/2023 17.15,0.0,0.0,105.6,105.6
09/07/2023 17.30,0.0,0.0,105.6,105.6
09/07/2023 17.45,0.0,0.0,104.8,104.8
09/07/2023 18.00,0.0,0.0,105.6,105.6
09/07/2023 18.15,0.0,0.0,104.8,104.8
09/07/2023 18.30,0.0,0.0,104.0,104.0
09/07/2023 18.45,0.0,0.0,104.0,104.0
09/07/2023 19.00,0.0,0.0,103.2,103.2
09/07/2023 19.15,0.0,0.0,104.0,104.0
09/07/2023 19.30,0.0,0.0,104.0,104.0
09/07/2023 19.45,0.0,0.0,104.8,104.8
09/07/2023 20.00,0.0,0.0,104.8,104.8
09/07/2023 20.15,0.0,0.0,104.0,104.0
09/07/2023 20.30,0.0,0.0,104.0,104.0
09/07/2023 20.45,0.0,0.0,104.0,104.0
09/07/2023 21.00,0.0,0.0,104.0,104.0
09/07/2023 21.15,0.0,0.0,104.0,104.0
09/07/2023 21.30,0.0,0.0,104.0,104.0
09/07/2023 21.45,0.0,0.0,104.0,104.0
09/07/2023 22.00,0.0,0.0,103.2,103.2
09/07/2023 22.15,0.0,0.0,103.2,103.2
09/07/2023 22.30,0.0,0.0,103.2,103.2
09/07/2023 22.45,0.0,0.0,103.2,103.2
09/07/2023 23.00,0.0,0.0,101.6,101.6
09/07/2023 23.15,0.0,0.0,101.6,101.6
09/07/2023 23.30,0.0,0.0,103.2,103.2
09/07/2023 23.45,0.0,0.0,104.0,104.0
10/07/2023 00.00,0.0,103.2,0.0,103.2
10/07/2023 00.15,0.0,101.6,0.0,101.6
10/07/2023 00.30,0.0,89.6,0.0,89.6
10/07/2023 00.45,0.0,92.8,0.0,92.8
10/07/2023 01.00,0.0,92.8,0.0,92.8
10/07/2023 01.15,0.0,92.8,0.0,92.8
10/07/2023 01.30,0.0,92.8,0.0,92.8
10/07/2023 01.45,0.0,92.0,0.0,92.0
10/07/2023 02.00,0.0,92.8,0.0,92.8
10/07/2023 02.15,0.0,92.0,0.0,92.0
10/07/2023 02.30,0.0,92.0,0.0,92.0
10/07/2023 02.45,0.0,92.0,0.0,92.0
10/07/2023 03.00,0.0,92.8,0.0,92.8
10/07/2023 03.15,0.0,92.8,0.0,92.8
10/07/2023 03.30,0.0,92.0,0.0,92.0
10/07/2023 03.45,0.0,92.0,0.0,92.0
10/07/2023 04.00,0.0,92.0,0.0,92.0
10/07/2023 04.15,0.0,92.8,0.0,92.8
10/07/2023 04.30,0.0,92.0,0.0,92.0
10/07/2023 04.45,0.0,92.8,0.0,92.8
10/07/2023 05.00,0.0,92.8,0.0,92.8
10/07/2023 05.15,0.0,92.8,0.0,92.8
10/07/2023 05.30,0.0,93.6,0.0,93.6
10/07/2023 05.45,0.0,91.2,0.0,91.2
10/07/2023 06.00,0.0,100.8,0.0,100.8
10/07/2023 06.15,0.0,100.8,0.0,100.8
10/07/2023 06.30,0.0,100.8,0.0,100.8
10/07/2023 06.45,0.0,100.8,0.0,100.8
10/07/2023 07.00,0.0,100.8,0.0,100.8
10/07/2023 07.15,0.0,102.4,0.0,102.4
10/07/2023 07.30,0.0,102.4,0.0,102.4
10/07/2023 07.45,0.0,102.4,0.0,102.4
10/07/2023 08.00,0.0,103.2,0.0,103.2
10/07/2023 08.15,0.0,102.4,0.0,102.4
10/07/2023 08.30,0.0,102.4,0.0,102.4
10/07/2023 08.45,0.0,102.4,0.0,102.4
10/07/2023 09.00,102.4,0.0,0.0,102.4
10/07/2023 09.15,102.4,0.0,0.0,102.4
10/07/2023 09.30,101.6,0.0,0.0,101.6
10/07/2023 09.45,101.6,0.0,0.0,101.6
10/07/2023 10.00,101.6,0.0,0.0,101.6
10/07/2023 10.15,101.6,0.0,0.0,101.6
10/07/2023 10.30,101.6,0.0,0.0,101.6
10/07/2023 10.45,101.6,0.0,0.0,101.6
10/07/2023 11.00,101.6,0.0,0.0,101.6
10/07/2023 11.15,101.6,0.0,0.0,101.6
10/07/2023 11.30,101.6,0.0,0.0,101.6
10/07/2023 11.45,101.6,0.0,0.0,101.6
10/07/2023 12.00,100.8,0.0,0.0,100.8
10/07/2023 12.15,104.0,0.0,0.0,104.0
10/07/2023 12.30,104.0,0.0,0.0,104.0
10/07/2023 12.45,103.2,0.0,0.0,103.2
10/07/2023 13.00,103.2,0.0,0.0,103.2
10/07/2023 13.15,104.0,0.0,0.0,104.0
10/07/2023 13.30,104.0,0.0,0.0,104.0
10/07/2023 13.45,104.0,0.0,0.0,104.0
10/07/2023 14.00,104.0,0.0,0.0,104.0
10/07/2023 14.15,104.0,0.0,0.0,104.0
10/07/2023 14.30,103.2,0.0,0.0,103.2
10/07/2023 14.45,103.2,0.0,0.0,103.2
10/07/2023 15.00,103.2,0.0,0.0,103.2
10/07/2023 15.15,103.2,0.0,0.0,103.2
10/07/2023 15.30,104.0,0.0,0.0,104.0
10/07/2023 15.45,104.0,0.0,0.0,104.0
10/07/2023 16.00,105.6,0.0,0.0,105.6
10/07/2023 16.15,104.0,0.0,0.0,104.0
10/07/2023 16.30,102.4,0.0,0.0,102.4
10/07/2023 16.45,103.2,0.0,0.0,103.2
10/07/2023 17.00,104.0,0.0,0.0,104.0
10/07/2023 17.15,104.0,0.0,0.0,104.0
10/07/2023 17.30,104.0,0.0,0.0,104.0
10/07/2023 17.45,104.8,0.0,0.0,104.8
10/07/2023 18.00,104.8,0.0,0.0,104.8
10/07/2023 18.15,104.0,0.0,0.0,104.0
10/07/2023 18.30,105.6,0.0,0.0,105.6
10/07/2023 18.45,105.6,0.0,0.0,105.6
10/07/2023 19.00,105.6,0.0,0.0,105.6
10/07/2023 19.15,104.0,0.0,0.0,104.0
10/07/2023 19.30,104.8,0.0,0.0,104.8
10/07/2023 19.45,104.8,0.0,0.0,104.8
10/07/2023 20.00,105.6,0.0,0.0,105.6
10/07/2023 20.15,105.6,0.0,0.0,105.6
10/07/2023 20.30,104.8,0.0,0.0,104.8
10/07/2023 20.45,104.8,0.0,0.0,104.8
10/07/2023 21.00,104.8,0.0,0.0,104.8
10/07/2023 21.15,95.2,0.0,0.0,95.2
10/07/2023 21.30,95.2,0.0,0.0,95.2
10/07/2023 21.45,95.2,0.0,0.0,95.2
10/07/2023 22.00,0.0,95.2,0.0,95.2
10/07/2023 22.15,0.0,95.2,0.0,95.2
10/07/2023 22.30,0.0,94.4,0.0,94.4
10/07/2023 22.45,0.0,94.4,0.0,94.4
10/07/2023 23.00,0.0,93.6,0.0,93.6
10/07/2023 23.15,0.0,93.6,0.0,93.6
10/07/2023 23.30,0.0,95.2,0.0,95.2
10/07/2023 23.45,0.0,93.6,0.0,93.6
11/07/2023 00.00,0.0,93.6,0.0,93.6
11/07/2023 00.15,0.0,93.6,0.0,93.6
11/07/2023 00.30,0.0,92.8,0.0,92.8
11/07/2023 00.45,0.0,92.8,0.0,92.8
11/07/2023 01.00,0.0,92.8,0.0,92.8
11/07/2023 01.15,0.0,92.8,0.0,92.8
11/07/2023 01.30,0.0,92.8,0.0,92.8
11/07/2023 01.45,0.0,92.0,0.0,92.0
11/07/2023 02.00,0.0,92.8,0.0,92.8
11/07/2023 02.15,0.0,92.8,0.0,92.8
11/07/2023 02.30,0.0,92.0,0.0,92.0
11/07/2023 02.45,0.0,91.2,0.0,91.2
11/07/2023 03.00,0.0,92.0,0.0,92.0
11/07/2023 03.15,0.0,92.0,0.0,92.0
11/07/2023 03.30,0.0,92.0,0.0,92.0
11/07/2023 03.45,0.0,92.0,0.0,92.0
11/07/2023 04.00,0.0,92.0,0.0,92.0
11/07/2023 04.15,0.0,92.8,0.0,92.8
11/07/2023 04.30,0.0,92.8,0.0,92.8
11/07/2023 04.45,0.0,87.2,0.0,87.2
11/07/2023 05.00,0.0,101.6,0.0,101.6
11/07/2023 05.15,0.0,100.8,0.0,100.8
11/07/2023 05.30,0.0,101.6,0.0,101.6
11/07/2023 05.45,0.0,101.6,0.0,101.6
11/07/2023 06.00,0.0,101.6,0.0,101.6
11/07/2023 06.15,0.0,101.6,0.0,101.6
11/07/2023 06.30,0.0,102.4,0.0,102.4
11/07/2023 06.45,0.0,102.4,0.0,102.4
11/07/2023 07.00,0.0,103.2,0.0,103.2
11/07/2023 07.15,0.0,104.8,0.0,104.8
11/07/2023 07.30,0.0,104.0,0.0,104.0
11/07/2023 07.45,0.0,104.0,0.0,104.0
11/07/2023 08.00,0.0,103.2,0.0,103.2
11/07/2023 08.15,0.0,104.0,0.0,104.0
11/07/2023 08.30,0.0,103.2,0.0,103.2
11/07/2023 08.45,0.0,104.0,0.0,104.0
11/07/2023 09.00,104.0,0.0,0.0,104.0
11/07/2023 09.15,104.8,0.0,0.0,104.8
11/07/2023 09.30,104.8,0.0,0.0,104.8
11/07/2023 09.45,104.0,0.0,0.0,104.0
11/07/2023 10.00,102.4,0.0,0.0,102.4
11/07/2023 10.15,102.4,0.0,0.0,102.4
11/07/2023 10.30,102.4,0.0,0.0,102.4
11/07/2023 10.45,101.6,0.0,0.0,101.6
11/07/2023 11.00,101.6,0.0,0.0,101.6
11/07/2023 11.15,104.0,0.0,0.0,104.0
11/07/2023 11.30,104.8,0.0,0.0,104.8
11/07/2023 11.45,104.0,0.0,0.0,104.0
11/07/2023 12.00,104.0,0.0,0.0,104.0
11/07/2023 12.15,104.0,0.0,0.0,104.0
11/07/2023 12.30,104.0,0.0,0.0,104.0
11/07/2023 12.45,103.2,0.0,0.0,103.2
11/07/2023 13.00,103.2,0.0,0.0,103.2
11/07/2023 13.15,103.2,0.0,0.0,103.2
11/07/2023 13.30,103.2,0.0,0.0,103.2
11/07/2023 13.45,109.6,0.0,0.0,109.6
11/07/2023 14.00,133.6,0.0,0.0,133.6
11/07/2023 14.15,131.2,0.0,0.0,131.2
11/07/2023 14.30,132.0,0.0,0.0,132.0
11/07/2023 14.45,132.8,0.0,0.0,132.8
11/07/2023 15.00,132.0,0.0,0.0,132.0
11/07/2023 15.15,132.0,0.0,0.0,132.0
11/07/2023 15.30,131.2,0.0,0.0,131.2
11/07/2023 15.45,131.2,0.0,0.0,131.2
11/07/2023 16.00,131.2,0.0,0.0,131.2
11/07/2023 16.15,132.8,0.0,0.0,132.8
11/07/2023 16.30,132.0,0.0,0.0,132.0
11/07/2023 16.45,131.2,0.0,0.0,131.2
11/07/2023 17.00,130.4,0.0,0.0,130.4
11/07/2023 17.15,131.2,0.0,0.0,131.2
11/07/2023 17.30,131.2,0.0,0.0,131.2
11/07/2023 17.45,130.4,0.0,0.0,130.4
11/07/2023 18.00,130.4,0.0,0.0,130.4
